game_id,rally,n_set_rows,n_in,n_out,max_in_run,in_share,out_share,team_a_in_share,team_a_max_in_run,team_a_n_in,team_a_n_out,team_a_n_set_rows,team_a_out_share,team_b_in_share,team_b_max_in_run,team_b_n_in,team_b_n_out,team_b_n_set_rows,team_b_out_share,winning_team
4,99,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
4,100,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
4,101,3,2,1,1,0.6666666666666666,0.3333333333333333,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
4,103,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
4,104,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
4,105,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
4,106,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
4,107,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
4,108,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,b
4,109,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
4,110,2,1,1,1,0.5,0.5,,,,,,,0.5,1.0,1.0,1.0,2.0,0.5,b
4,111,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
4,112,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
4,113,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
4,114,3,2,1,1,0.6666666666666666,0.3333333333333333,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
4,115,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
4,117,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
4,118,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
4,119,3,2,1,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,a
4,120,3,2,1,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,b
4,121,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
4,123,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
4,124,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
4,126,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
4,127,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
4,128,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,b
4,129,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,b
4,130,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
4,131,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,b
4,132,4,1,3,1,0.25,0.75,0.5,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,a
4,133,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,a
4,134,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
4,135,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
4,136,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,1,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
5,2,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
5,3,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,5,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
5,6,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
5,7,3,1,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,b
5,8,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,b
5,9,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
5,10,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
5,11,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,12,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,13,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,14,3,1,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,b
5,15,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,16,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,17,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,18,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,19,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,b
5,21,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,22,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,23,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,25,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,26,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,28,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,29,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,30,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,32,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,33,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,34,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,35,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,36,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
5,39,3,2,1,2,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,2.0,0.5,b
5,41,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,b
5,43,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,46,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,48,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,b
5,52,2,1,1,1,0.5,0.5,,,,,,,0.5,1.0,1.0,1.0,2.0,0.5,b
5,53,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,54,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
5,56,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,57,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,59,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
5,60,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,61,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,62,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
5,63,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,65,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,a
5,66,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,67,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,b
5,68,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
5,70,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,71,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,72,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,73,3,2,1,2,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,2.0,0.5,b
5,74,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,75,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,77,2,2,0,2,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,,,,,,,a
5,78,3,1,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,a
5,79,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
5,80,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
5,81,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,82,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,86,3,1,2,1,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,a
5,89,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,91,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,92,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
5,93,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,95,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
5,96,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
5,97,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,98,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,101,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,102,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,104,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,105,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,106,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
5,110,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,111,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,b
5,112,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,113,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
5,114,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,115,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,116,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,117,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,119,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
5,122,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
5,124,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,125,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,128,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
5,129,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,130,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,132,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,133,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,b
5,134,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,135,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
5,136,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
5,137,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,138,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,b
5,139,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,142,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,143,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,b
5,144,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,145,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,146,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,147,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,149,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,150,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,151,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,153,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,154,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,155,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,b
5,156,4,3,1,2,0.75,0.25,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,0.0,2.0,0.0,b
5,157,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,158,3,2,1,1,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,b
5,159,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,160,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,161,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,163,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,b
5,167,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,168,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,b
5,169,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,170,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,171,3,1,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,a
5,172,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,173,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,176,3,2,1,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,b
5,177,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,b
5,178,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,181,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
5,182,3,2,1,1,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,a
5,183,4,2,2,1,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,a
5,184,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,185,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,186,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,187,3,1,2,1,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,a
5,188,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,189,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
5,190,4,2,2,1,0.5,0.5,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,b
5,191,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,192,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,193,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,195,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,196,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,197,7,3,4,1,0.42857142857142855,0.5714285714285714,0.25,1.0,1.0,3.0,4.0,0.75,0.6666666666666666,2.0,2.0,1.0,3.0,0.3333333333333333,a
5,199,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
5,200,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,201,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,202,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,203,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
5,204,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
5,205,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,b
5,206,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,b
5,208,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,209,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,210,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
5,211,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,212,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
5,213,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,214,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,215,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
5,216,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,217,3,1,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,b
5,218,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
5,221,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,a
6,1,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,3,3,3,0,3,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,b
6,4,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
6,6,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,b
6,7,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,8,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
6,9,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
6,11,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
6,12,2,2,0,2,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,,,,,,,b
6,13,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,14,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
6,15,4,2,2,2,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,a
6,19,3,1,2,1,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,a
6,21,5,3,2,1,0.6,0.4,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,b
6,22,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,b
6,23,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,25,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
6,26,3,2,1,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,b
6,27,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,28,7,3,4,2,0.42857142857142855,0.5714285714285714,0.5,1.0,1.0,1.0,2.0,0.5,0.4,1.0,2.0,3.0,5.0,0.6,b
6,29,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,30,3,0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,b
6,31,3,2,1,2,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,a
6,34,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
6,36,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
6,38,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,40,5,3,2,1,0.6,0.4,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,a
6,41,2,1,1,1,0.5,0.5,,,,,,,0.5,1.0,1.0,1.0,2.0,0.5,a
6,42,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
6,44,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
6,45,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,46,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,a
6,48,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,50,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,51,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
6,52,3,2,1,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,a
6,53,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
6,55,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,59,6,2,4,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,2.0,3.0,0.6666666666666666,0.3333333333333333,1.0,1.0,2.0,3.0,0.6666666666666666,a
6,61,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
